-0.96557,-1.0305,-1
-1.0336,-0.9834,-1
1.0198,-0.98335,1
-0.95521,-1.0418,-1
-0.95663,-0.9689,-1
0.95759,-1.0446,1
1.0091,0.99594,-1
-1.0207,0.98094,1
-0.98049,-1.0432,-1
0.95688,0.98196,-1
1.0328,-1.0309,1
-1.0383,-0.96853,-1
0.95329,-1.0446,1
0.95971,-0.96765,1
0.98381,0.9794,-1
1.0056,-1.0316,1
1.0219,-0.985,1
0.98008,1.0439,-1
-1.0378,1.0171,1
-1.021,0.98175,1
-0.95252,-1.0424,-1
0.98724,0.96981,-1
0.96249,-1.0476,1
1.0314,0.97435,-1
1.0458,1.0465,-1
1.0393,-1.0143,1
-1.0017,-1.0124,-1
0.98225,1.0285,-1
-1.0393,-0.98462,-1
-1.0045,-1.0087,-1
0.99387,0.98816,-1
0.95987,0.97619,-1
1.0022,0.95967,-1
1.0057,1.0272,-1
1.0085,-1.0276,1
-1.049,-0.96568,-1
1.036,-0.95656,1
-0.97553,-1.0311,-1
-1.031,0.9995,1
1.0333,0.99036,-1
0.95249,-0.98286,1
1.0091,1.016,-1
-0.98676,0.95975,1
1.0435,-1.0021,1
-0.97876,-1.0483,-1
-1.0352,-1.0445,-1
1.0185,1.0409,-1
-0.99987,0.99317,1
-0.97309,0.98968,1
-0.98535,1.0333,1
-1.0375,0.96302,1
-0.96428,1.0464,1
0.96557,1.0319,-1
1.0069,0.99694,-1
-1.0376,0.99904,1
0.99075,1.0344,-1
1.0125,-0.97614,1
1.0295,1.0077,-1
-1.014,0.99542,1
1.0371,-1.0149,1
-1.0457,1.0135,1
-1.0098,1.0121,1
0.95474,0.98424,-1
-1.0011,-0.99215,-1
1.0083,-0.96451,1
0.95911,1.0094,-1
0.99587,-0.98381,1
0.97417,-1.0096,1
-0.98727,-1.0478,-1
1.0487,-0.99949,1
1.0052,1.013,-1
1.0036,-1.0055,1
0.99979,1.0195,-1
-0.99417,1.0099,1
-1.0039,-0.97298,-1
-0.96091,0.98342,1
-1.0354,-1.0364,-1
0.99671,1.0148,-1
1.033,-0.96509,1
0.97393,1.0079,-1
-0.99025,-0.9616,-1
1.0148,1.0179,-1
-0.95544,-0.98234,-1
-1.0344,-0.99379,-1
-0.98013,-1.0302,-1
0.99046,0.99484,-1
-0.97545,1.0236,1
1.0151,-1.0269,1
-1.033,-1.0221,-1
0.96341,-1.0287,1
-1.0257,1.0417,1
-0.95428,0.99854,1
-0.96274,-0.95665,-1
0.95684,-1.0064,1
1.0428,1.008,-1
0.98517,1.0331,-1
-1.0103,-1.0438,-1
1.0324,1.0483,-1
-1.0164,0.96757,1
-0.98247,-1.0493,-1
-0.95116,-0.996,-1
0.99516,-1.0272,1
-1.0113,-1.0358,-1
-0.957,-1.0101,-1
1.0065,-0.98597,1
0.97732,-1.0348,1
0.97348,-1.0147,1
-1.0291,-0.95948,-1
-0.99983,1.0262,1
-0.97896,0.98119,1
-0.99746,1.003,1
-1.0408,-1.0492,-1
-1.0363,1.0221,1
-1.0035,1.0264,1
1.0429,-1.015,1
0.95594,0.98158,-1
-1.0405,0.98232,1
1.0102,1.0357,-1
-1.0011,-1.028,-1
0.99714,-1.0464,1
-1.0458,-0.9527,-1
-1.044,1.0182,1
-1.0048,-0.98901,-1
-0.95671,-0.95273,-1
-0.99723,0.99795,1
-0.96593,-1.0246,-1
-0.95867,-0.97038,-1
-1.0016,-1.0348,-1
-1.0152,0.965,1
-1.0104,-1.0102,-1
1.0048,-0.95573,1
-0.95498,-1.0466,-1
-1.0499,0.96892,1
-1.0457,-1.0331,-1
-0.99886,0.95606,1
-0.96956,1.0486,1
-1.0329,1.0439,1
-1.0127,1.0093,1
1.0322,0.99299,-1
0.95871,1.0302,-1
-1.0117,1.0117,1
1.0288,-0.97197,1
-1.0478,-0.99402,-1
-1.0043,1.0375,1
1.0108,-0.97587,1
1.0092,-1.0167,1
0.96576,-0.95294,1
1.0454,1.0043,-1
1.0257,0.99139,-1
0.98709,-0.96091,1
0.9729,1.0413,-1
0.96669,-1.0312,1
-0.9794,-1.0468,-1
0.98268,-0.96197,1
0.9574,1.0184,-1
1.0196,-1.0406,1
-0.95606,0.97212,1
1.039,1.0299,-1
1.0382,-0.98308,1
0.97193,0.98258,-1
0.97941,-1.0263,1
0.99243,0.99294,-1
1.0359,-0.9711,1
0.98685,-0.98744,1
-1.0154,-1.0081,-1
1.0401,-0.99594,1
1.0367,-1.0093,1
-0.96734,-1.0105,-1
-0.95361,0.96156,1
-1.0313,0.97662,1
-0.98084,1.0479,1
-1.0061,0.99378,1
0.96841,-0.97742,1
1.0272,0.97057,-1
0.98249,0.97462,-1
1.0395,1.0083,-1
1.0034,1.0385,-1
-0.96827,1.0369,1
1.0499,-0.9519,1
-1.0221,-0.95538,-1
0.95915,1.0115,-1
1.0124,-1.0264,1
0.97259,0.96707,-1
1.0207,1.0499,-1
-0.98052,0.98171,1
-0.99536,0.98467,1
1.0269,0.9896,-1
-1.0338,1.0294,1
1.0154,-1.0428,1
-0.99095,-1.0059,-1
-0.99915,1.0011,1
0.95567,-0.99781,1
1.0097,0.98353,-1
-1.0189,1.0423,1
1.0085,-0.99503,1
0.95577,1.048,-1
1.0131,0.95899,-1
1.0087,0.99139,-1
0.96231,0.97055,-1
-1.0417,-1.0367,-1
-1.0366,-1.044,-1
0.99231,1.0156,-1
0.95073,-0.982,1
1.0281,-1.0212,1
-0.99799,-0.96361,-1
0.95186,-0.98252,1
-0.97711,0.99984,1
-1.0242,-1.0103,-1
-1.02,-1.0099,-1
-1.0086,1.0231,1
0.97878,-1.0085,1
1.0228,-0.99232,1
-1.0174,1.0046,1
1.0246,-0.96869,1
-0.95491,0.9944,1
1.0085,0.97851,-1
-1.0322,0.9628,1
-0.96551,-1.0291,-1
-0.95024,-0.96884,-1
-1.0416,-1.01,-1
0.96524,-0.96742,1
-0.98145,0.97941,1
0.959,-1.0179,1
-0.9512,1.0364,1
0.98569,-0.98373,1
1.0436,0.99579,-1
0.98909,-1.0445,1
0.96098,-0.95662,1
0.99116,1.0103,-1
-0.9983,1.0057,1
-1.0123,-0.9765,-1
1.0209,1.0255,-1
0.99909,-1.0011,1
0.97729,-1.0463,1
0.95911,-0.99238,1
-0.99477,-1.0282,-1
0.9917,-0.95282,1
1,-1.002,1
1.0031,0.98251,-1
-1.0404,0.9632,1
-0.98166,1.0047,1
-0.99551,1.0186,1
1.0488,1.0267,-1
1.0473,1.0149,-1
-1.0318,-1.0458,-1
-1.044,0.98993,1
0.97691,0.99228,-1
-0.95519,-1.0439,-1
-1.0312,0.98219,1
1.0263,0.9583,-1
0.99897,-1.0161,1
1.0331,-0.96966,1
1.0246,0.96548,-1
0.96683,-1.0304,1
0.95842,0.96639,-1
-1.0074,-0.98556,-1
1,-1.0029,1
-1.0451,-1.045,-1
1.022,1.0496,-1
0.96611,1.0258,-1
-0.96092,1.0482,1
-1.0311,0.95012,1
-0.99482,1.0084,1
-0.98198,-0.99722,-1
-0.96678,1.0117,1
1.0004,1.0113,-1
-0.99534,1.0062,1
0.96069,1.0116,-1
0.96097,0.97699,-1
0.95563,0.96525,-1
-1.0044,-0.97862,-1
0.95119,-1.0163,1
1.0113,1.0319,-1
1.004,-1.0189,1
-1.036,0.97601,1
0.95991,-1.001,1
-0.96788,0.95154,1
1.0122,1.0087,-1
-1.0154,1.0387,1
1.0172,0.99315,-1
-0.9691,-1.0143,-1
0.99024,-0.95172,1
-1.0232,-1.0242,-1
-0.98965,-0.99739,-1
0.98723,1.0437,-1
1.0044,1.0221,-1
-0.96451,-0.95376,-1
-0.95378,0.96858,1
1.0025,-0.95273,1
1.0194,-1.0243,1
0.98545,-0.95287,1
-1.0204,-1.0167,-1
0.95445,1.0255,-1
0.99018,0.9576,-1
-0.99263,0.95521,1
1.0006,-0.98643,1
1.0243,-1.0108,1
0.95977,1.0408,-1
-0.99946,-0.97386,-1
-1.0352,-1.0302,-1
1.0166,1.0039,-1
1.0099,-0.95989,1
-0.95606,0.95182,1
-1.0152,-1.0054,-1
-1.0265,1.0029,1
0.97848,-0.9905,1
-1.0327,-1.041,-1
-0.99505,-1.0015,-1
-1.0352,-1.0024,-1
0.97554,-1.0411,1
-1.0068,1.0325,1
-0.96331,-1.0414,-1
0.96776,0.98986,-1
1.024,1.0193,-1
1.0113,-0.951,1
-1.0162,-0.96677,-1
0.99333,-0.96158,1
1.0179,0.98955,-1
1.0246,-1.049,1
1.0138,1.0458,-1
0.97399,-1.0377,1
-0.98463,-0.95431,-1
-0.95711,1.023,1
-0.98475,1.0105,1
-1.0405,-1.0353,-1
0.97859,-0.99563,1
-1.0427,0.95885,1
1.0442,1.0156,-1
0.9624,0.99708,-1
0.98119,-1.0321,1
0.99423,-1.048,1
-0.98041,1.02,1
0.96338,-0.98285,1
0.96232,-0.99956,1
-1.0035,-0.9686,-1
0.98862,1.011,-1
-1.0218,-0.99614,-1
-1.0336,-0.95789,-1
1.0024,0.97649,-1
-1.039,-1.0436,-1
-1.0309,0.99283,1
1.0463,-0.99532,1
-0.99245,-0.99699,-1
1.0319,-0.99681,1
1.0203,-1.0346,1
1.0031,-0.98456,1
0.95503,-1.0271,1
0.98664,0.98692,-1
0.97369,-0.95427,1
1.0234,0.99303,-1
1.0377,-1.0147,1
-0.97478,-1.039,-1
-0.96051,0.95715,1
-0.99731,-1.0083,-1
1.0408,1.0052,-1
-0.97412,1.0495,1
1.0451,-0.97777,1
-0.95862,-0.97933,-1
-0.96373,0.99843,1
0.96662,-0.98775,1
1.0312,-0.99672,1
-1.0351,-0.96003,-1
0.99038,1.0488,-1
-1.0246,0.98242,1
-1.0045,-1.0373,-1
-1.0203,0.98188,1
-0.95031,1.0054,1
-1.013,1.0342,1
-0.96158,0.95943,1
-1.0182,-0.98914,-1
0.97411,-0.96586,1
0.98411,1.0107,-1
0.97748,-1.0258,1
1.0301,0.96425,-1
0.96917,-0.97616,1
-0.99617,1.0496,1
0.99314,-0.95894,1
1.0047,-1.0361,1
-0.95949,1.0034,1
1.0318,-0.96825,1
1.0318,0.97607,-1
-0.96915,-0.97449,-1
1.0444,1.0049,-1
-0.98122,0.98592,1
-0.99184,-1.0384,-1
-0.99417,-0.97575,-1
-1.0303,0.97511,1
-0.96301,-1.0235,-1
-0.95273,0.98278,1
0.96807,0.97554,-1
-1.0429,0.9682,1
0.98367,-0.98376,1
-0.96949,0.99514,1
1.005,-1.0355,1
1.0129,0.96015,-1
-1.0083,0.9706,1
1.0292,-0.95405,1
0.99923,-0.98053,1
1.0412,-1.0396,1
0.98902,-1.014,1
1.0362,-0.95101,1
-1.0189,-0.99715,-1
-0.98404,-0.99814,-1
0.96108,0.99075,-1
-0.95156,1.0359,1
1.0086,-0.98249,1
1.0349,1.0417,-1
-0.97776,0.96499,1
-0.98823,-0.96406,-1
-1.0391,-0.96742,-1
1.0185,-0.99021,1
1.0394,1.0017,-1
-0.99898,-0.95936,-1
0.97753,-0.97833,1
-1.0171,1.015,1
1.0336,-0.97686,1
0.96375,-1.011,1
-1.0381,-1.0002,-1
-1.044,-0.96333,-1
-0.97428,-0.97463,-1
-1.0449,-0.97431,-1
0.97428,-1.0058,1
1.0383,-0.95863,1
0.96999,0.9907,-1
0.97217,-1.0383,1
1.028,0.98897,-1
1.0331,-1.0343,1
1.0369,1.008,-1
0.95959,-0.97525,1
-1.0401,-1.0456,-1
1.0145,-1.0124,1
-1.0107,0.9679,1
-1.0362,0.97178,1
-1.0257,0.96542,1
1.0257,1.0495,-1
-1.0409,-1.0234,-1
0.98091,-1.0236,1
-1.0458,-1.0429,-1
-0.96824,-0.97052,-1
-1.0068,1.0043,1
0.96057,0.9642,-1
1.0094,-1.0477,1
1.0249,1.0083,-1
-0.98315,0.96335,1
0.97077,-1.0199,1
1.0143,-1.0499,1
0.99868,0.99359,-1
-0.97331,-0.95655,-1
-1.0435,0.99362,1
1.0454,0.95319,-1
0.95476,-1.0151,1
-1.0018,-1.0379,-1
0.95005,1.0365,-1
-0.95688,-0.97713,-1
-1.0075,0.98127,1
-1.0307,-1.0158,-1
0.99942,1.0279,-1
1.0248,1.0146,-1
0.95252,-0.96578,1
-1.0242,0.99087,1
-1.0097,0.9622,1
1.0022,-0.95063,1
-0.9731,-0.99186,-1
-1.0072,-0.95339,-1
-1.007,-1.0315,-1
-0.96987,-1.0272,-1
1.0319,1.0228,-1
1.0301,-1.0471,1
0.98279,1.0303,-1
0.99845,1.0257,-1
1.041,-1.0306,1
-0.96622,-0.97609,-1
-1.0096,-0.99514,-1
1.0497,-1.0276,1
-0.97376,-0.99239,-1
1.0136,-0.95548,1
-0.9566,-1.037,-1
-0.9977,-1.0175,-1
-0.98194,0.97337,1
-0.96175,0.9785,1
1.0182,0.99633,-1
-1.0288,0.95773,1
1.008,1.0031,-1
1.0384,1.0221,-1
1.0269,0.96673,-1
0.96982,0.96951,-1
-1.0313,0.99898,1
1.0212,-0.96285,1
-0.96628,1.0471,1
1.0255,1.0242,-1
-1.0063,0.99366,1
-0.98052,-0.97419,-1
-0.97297,0.98502,1
0.99401,-0.99729,1
-0.96818,-1.04,-1
-0.98615,-1.0466,-1
1.023,1.0207,-1
1.0399,-0.98741,1
-1.0011,-0.98759,-1
-0.98772,-0.97034,-1
-1.0183,-0.96855,-1
-1.0093,1.0167,1
-0.99172,1.0315,1
-0.97637,-1.0105,-1
-1.0231,-0.97345,-1
0.95487,1.0053,-1
1.0393,1.0203,-1
-1.0422,-1.0057,-1
0.9792,-1.0068,1
1.0187,0.96835,-1
-1.0092,1.032,1
-0.99694,-0.96676,-1
0.95251,0.99211,-1
0.99706,1.0061,-1
1.0223,-0.99688,1
-1.0005,1.0206,1
0.95427,-1.0122,1
-1.0307,1.0254,1
0.9939,-1.0213,1
1.04,-0.97374,1
-1.0153,0.95921,1
-0.96241,-0.99498,-1
-0.97743,-0.99434,-1
1.0162,-0.9983,1
-1.0021,1.0139,1
-0.96992,1.0396,1
-1.0161,0.97101,1
1.009,0.97262,-1
0.97076,0.98181,-1
-0.97304,-1.0266,-1
-1.001,-1.0307,-1
-0.98463,1.0433,1
-0.9621,-0.95111,-1
0.99326,1.0155,-1
-1.0271,1.0142,1
-1.0109,1.0316,1
0.98343,-0.99034,1
1.0474,-0.99292,1
1.0234,-1.0449,1
-1.0373,0.97322,1
0.96793,-1.0163,1
-1.0199,-0.97989,-1
0.97405,-0.97361,1
0.96067,1.0462,-1
-1.0256,-0.97149,-1
1.0433,0.98907,-1
1.0315,1.0406,-1
0.95855,0.97625,-1
1.0251,-0.99165,1
-1.0043,1.0118,1
1.0107,0.99501,-1
1.0322,-1.0475,1
0.9848,-1.0378,1
0.95326,1.0061,-1
-0.97889,-0.98754,-1
-1.0282,-1.0249,-1
0.9532,-0.98853,1
0.9517,-1.0379,1
-0.95953,1.011,1
-1.0192,-1.0361,-1
0.95046,-0.97251,1
-0.97481,0.97287,1
-0.97731,0.98738,1
-0.97106,0.98677,1
-0.9994,-0.98009,-1
0.96202,-0.9975,1
-0.96949,0.95672,1
1.0309,1.0249,-1
-0.99253,0.9826,1
0.97548,0.9724,-1
0.9511,-0.99267,1
0.96228,0.99073,-1
1.0289,1.0352,-1
-0.99674,1.0054,1
-1.0162,1.04,1
-1.0156,1.0281,1
0.98541,-0.97196,1
1.0305,1.0077,-1
-1.0038,0.99243,1
1.0481,-1.0213,1
0.96117,0.96363,-1
-1.0139,1.012,1
-1.0447,-0.97621,-1
1.0324,-0.9672,1
-1.0351,0.97575,1
-1.0039,1.0139,1
1.0238,0.95634,-1
0.96537,0.9781,-1
-0.9912,-1.0345,-1
0.96887,0.97875,-1
0.96665,-0.9879,1
1.0149,1.0232,-1
-0.96888,-1.0481,-1
1.0495,0.98321,-1
0.96656,1.0102,-1
1.0398,0.99292,-1
1.046,0.98404,-1
1.0057,-1.0237,1
1.028,0.98376,-1
-0.97016,-0.9557,-1
1.0157,1.0128,-1
-1.0092,-1.0464,-1
0.96892,1.0167,-1
-0.97186,-1.0133,-1
1.0115,-1.0123,1
-1.0217,-1.0366,-1
-0.97949,-0.99414,-1
1.0335,0.98225,-1
-1.0412,-0.98599,-1
-0.96064,-1.0445,-1
1.0099,-1.0029,1
1.0184,0.96321,-1
-1.0476,-0.98926,-1
0.99249,-1.0381,1
-1.0171,-0.98462,-1
-0.98108,1.0248,1
-1.0027,-1.0347,-1
1.044,-0.98544,1
0.993,0.99918,-1
-1.0369,-1.0065,-1
0.98242,-1.0198,1
1.0391,1.0459,-1
-1.023,-1.0303,-1
-0.99692,1.0279,1
1.0194,-0.95548,1
0.96749,0.96386,-1
-0.99691,0.95915,1
0.96564,1.0356,-1
-0.9929,0.96698,1
-1.0324,1.0222,1
-0.9884,-1.0027,-1
0.97691,-0.9751,1
-0.96734,-0.98231,-1
-1.0391,-1.011,-1
-1.0044,-1.0398,-1
-1.0268,0.98963,1
0.95196,-1.0065,1
-1.0361,1.0088,1
-1.0134,-0.96932,-1
-0.97158,1.0206,1
0.96339,-1.0469,1
-0.96509,-0.9566,-1
-1.0443,-1.005,-1
1.0282,0.96006,-1
-1.0049,-1.0416,-1
0.96769,1.0457,-1
-0.95579,-0.95439,-1
-1.01,1.0332,1
1.0388,-1.0109,1
-0.97563,-1.0394,-1
1.0416,-1.0499,1
-1.001,-1.0332,-1
-1.0131,1.0162,1
-1.0318,0.97638,1
-1.009,0.95003,1
1.0058,0.98134,-1
-1.0294,-1.0413,-1
1.0131,0.98551,-1
-1.0077,0.98596,1
1.0169,1,-1
-0.98162,-0.97163,-1
-1.0049,0.97409,1
1.043,-0.98033,1
-0.96764,0.9675,1
-1.047,-0.99643,-1
0.96955,-0.97798,1
0.99468,-1.0194,1
-0.99882,-1.0417,-1
1.0422,1.0271,-1
-0.95828,0.97858,1
1.0179,0.99035,-1
-0.96536,-0.9994,-1
-1.0339,-1.0321,-1
-1.0387,0.99438,1
-1.0229,0.96008,1
-1.0495,-0.97333,-1
-1.0258,-1.0446,-1
-1.0374,-1.0366,-1
-1.0485,1.0484,1
-0.97957,1.023,1
0.97553,1.0359,-1
-0.96658,0.95156,1
1.041,1.0409,-1
0.96758,-1.014,1
1.0142,-1.0279,1
-1.0465,1.0385,1
-1.0248,0.97904,1
-1.0256,0.97955,1
-0.95436,-0.95643,-1
-0.99507,0.98304,1
0.97916,-0.98965,1
0.95305,1.0244,-1
1.0403,1.0445,-1
1.0111,-0.96,1
1.0262,-1.0152,1
0.96248,-0.97694,1
1.0236,-0.97053,1
-1.0436,-0.97327,-1
-1.0029,0.97305,1
-0.97658,-0.9929,-1
-0.97171,1.0194,1
1.012,1.0195,-1
-1.0462,1.0385,1
-1.0281,0.96058,1
0.9627,-0.95866,1
0.99519,-0.96603,1
1.0273,-0.98036,1
-0.9765,1.0471,1
0.96079,0.96822,-1
-0.99139,-1.0238,-1
-1.0138,0.95495,1
-1.0413,-1.0071,-1
0.97653,-0.95754,1
1.0272,0.9728,-1
-0.99176,-1.0429,-1
0.95741,0.98939,-1
0.9718,-0.99284,1
1.0423,1.03,-1
1.0405,1.048,-1
-0.95121,0.96704,1
-1.0291,1.0209,1
-1.0449,-1.0196,-1
-1.0083,-1.045,-1
1.0397,-1.0303,1
0.95614,0.99963,-1
0.95093,1.0415,-1
1.0255,-0.95195,1
-1.0264,-1.0381,-1
0.97262,1.0037,-1
1.0386,-0.95689,1
-0.98667,-0.9876,-1
1.0168,-0.96556,1
0.98935,1.0171,-1
0.994,-1.0242,1
-0.9941,1.0354,1
0.97973,-1.0438,1
-0.95609,0.98013,1
-1.0131,0.97083,1
-1.0182,0.99522,1
-0.99239,-0.96894,-1
1.0131,1.0359,-1
-0.95827,-1.0338,-1
-0.99553,-0.98527,-1
0.97751,0.97486,-1
-0.99159,0.96078,1
-0.96997,-1.0358,-1
-0.9647,-0.96261,-1
-1.0346,-1.0119,-1
0.95086,1.0227,-1
-0.97487,0.97551,1
-1.0149,1.0439,1
0.97573,0.97976,-1
-1.049,1.0032,1
1.0266,-0.97048,1
0.98774,0.9716,-1
-1.0276,-1.0231,-1
0.96465,-1.0311,1
-1.0276,0.98736,1
0.9776,-0.98203,1
-1.031,0.98689,1
-1.0051,1.0464,1
0.99504,0.97057,-1
-1.0044,-1.0115,-1
-0.99819,-0.95564,-1
-1.0217,1.0396,1
1.044,-1.0146,1
-1.0209,-0.96496,-1
1.0264,1.0059,-1
0.97407,-0.98239,1
1.0195,0.99991,-1
0.97599,1.03,-1
-0.97816,-0.95314,-1
0.99756,0.98625,-1
-0.95726,1.0417,1
-0.95484,1.042,1
-0.98268,-0.98357,-1
0.9571,-0.96123,1
-1.0076,-0.99921,-1
0.97373,0.99588,-1
-1.0054,-0.98537,-1
-0.9647,1.0122,1
-1.0253,-0.98336,-1
-0.99845,-1.0169,-1
1.0082,1.0187,-1
0.95835,1.0126,-1
0.97815,1.0231,-1
-0.95706,-0.97243,-1
0.98317,0.96522,-1
0.9692,0.96389,-1
-0.97198,0.95811,1
0.95542,0.96771,-1
1.0015,1.0158,-1
0.96838,-1.0002,1
0.98658,-0.97365,1
-0.95678,-0.96649,-1
-0.96135,0.95287,1
-0.97022,-1.0012,-1
-1.0323,1.033,1
0.99785,-1.0243,1
1.0412,1.0139,-1
1.0144,0.98786,-1
1.0195,0.99265,-1
1.0334,-0.98904,1
-1.0029,0.9904,1
1.0148,-1.0049,1
-0.97748,0.97299,1
-1.0452,1.0168,1
1.0053,1.0458,-1
0.98804,1.0068,-1
-1.0488,1.004,1
0.97277,-1.0064,1
-0.96617,1.0085,1
0.99389,-1.0389,1
-0.97515,1.0043,1
-0.98797,1.01,1
-0.98445,0.96712,1
-0.96629,1.0471,1
