-1,1.045,0.974,-1
-1,-1.031,0.975,1
-1,1.026,-0.956,1
-1,-0.992,-1.048,-1
-1,1.021,1.016,-1
-1,-0.972,1.043,1
-1,1.001,-0.966,1
-1,-1.032,-0.986,-1
-1,0.969,1.002,-1
-1,-1.05,1.037,1
-1,1.01,-1.024,1
-1,-1.04,-0.993,-1
-1,1.02,0.965,-1
-1,-0.974,0.977,1
-1,0.993,-0.992,1
-1,-0.986,-1.041,-1
-1,1.032,1.036,-1
-1,-0.985,1.037,1
-1,1.027,-0.976,1
-1,-1.025,-1.023,-1
-1,0.979,0.978,-1
-1,-1.027,0.97,1
-1,0.952,-0.988,1
-1,-1.027,-0.954,-1
-1,0.987,1.011,-1
-1,-0.955,0.975,1
-1,1.014,-0.99,1
-1,-1.048,-1.034,-1
-1,0.98,0.976,-1
-1,-1.039,1.021,1
-1,0.961,-1.003,1
-1,-0.997,-1.03,-1
-1,1.04,0.974,-1
-1,-0.962,1.013,1
-1,0.99,-0.999,1
-1,-0.988,-1.021,-1
-1,0.95,0.963,-1
-1,-0.992,1.028,1
-1,1.015,-1.043,1
-1,-0.973,-1.05,-1
-1,1.008,0.989,-1
-1,-1.047,1.01,1
-1,1.007,-1.026,1
-1,-0.973,-1.042,-1
-1,0.963,1.037,-1
-1,-1.049,1,1
-1,1.01,-1.022,1
-1,-0.957,-0.966,-1
-1,0.955,0.99,-1
-1,-1.039,0.954,1
-1,0.985,-0.994,1
-1,-0.978,-1,-1
-1,0.973,1.035,-1
-1,-0.994,0.966,1
-1,0.976,-0.993,1
-1,-1.024,-0.993,-1
-1,0.987,1.021,-1
-1,-0.981,1.011,1
-1,1.046,-1.028,1
-1,-1.033,-1.038,-1
-1,0.967,1.046,-1
-1,-0.965,0.991,1
-1,0.973,-1.021,1
-1,-1.021,-0.985,-1
-1,1.009,0.982,-1
-1,-0.954,1.005,1
-1,1.003,-0.988,1
-1,-0.966,-1.016,-1
-1,1.004,1.022,-1
-1,-0.993,1.019,1
-1,0.982,-0.987,1
-1,-1.043,-0.967,-1
-1,0.961,0.985,-1
-1,-0.983,0.998,1
-1,1.025,-1.012,1
-1,-1.027,-1.008,-1
-1,1.004,0.961,-1
-1,-1.009,1.025,1
-1,1.009,-1.025,1
-1,-1.029,-0.98,-1
-1,0.976,0.984,-1
-1,-1.045,1.033,1
-1,1,-0.952,1
-1,-0.971,-1.049,-1
-1,1.043,0.984,-1
-1,-1.013,0.984,1
-1,1.006,-0.957,1
-1,-0.974,-1.045,-1
-1,1.012,0.998,-1
-1,-0.969,0.95,1
-1,0.963,-1.009,1
-1,-0.995,-0.995,-1
-1,0.992,1.012,-1
-1,-1.039,1.027,1
-1,0.974,-0.972,1
-1,-0.998,-1.007,-1
-1,1.046,1.023,-1
-1,-1.01,0.963,1
-1,1.025,-0.978,1
-1,-1.032,-1.04,-1
-1,0.967,0.982,-1
-1,-1.038,1.045,1
-1,1.019,-1.019,1
-1,-1.01,-0.962,-1
-1,1.035,1.04,-1
-1,-0.953,1.039,1
-1,1.04,-1.005,1
-1,-0.997,-1.036,-1
-1,1.001,0.99,-1
-1,-1.006,1.008,1
-1,0.985,-0.991,1
-1,-0.958,-1.045,-1
-1,1.014,1.031,-1
-1,-1.047,0.979,1
-1,1.025,-1.042,1
-1,-0.958,-0.953,-1
-1,0.999,1.006,-1
-1,-0.989,0.977,1
-1,1.017,-1.009,1
-1,-1.021,-1.01,-1
-1,0.963,1.024,-1
-1,-1.049,1.027,1
-1,0.965,-0.967,1
-1,-1.037,-0.958,-1
-1,0.974,0.951,-1
-1,-0.958,1.009,1
-1,1.02,-1.022,1
-1,-1.023,-0.966,-1
-1,1.025,1.036,-1
-1,-0.952,1.02,1
-1,1.037,-1.003,1
-1,-1.046,-1.047,-1
-1,0.971,1.013,-1
-1,-1.044,1.013,1
-1,0.96,-0.979,1
-1,-0.961,-1.01,-1
-1,1.014,0.992,-1
-1,-1.031,0.963,1
-1,1.041,-1.046,1
-1,-1.032,-1.018,-1
-1,1,0.955,-1
-1,-0.975,0.989,1
-1,0.953,-1.028,1
-1,-0.952,-1.003,-1
-1,1.034,0.998,-1
-1,-0.979,1.014,1
-1,0.963,-0.975,1
-1,-1.005,-1.038,-1
-1,0.996,1.028,-1
-1,-0.981,1.012,1
-1,0.969,-0.965,1
-1,-0.961,-1.006,-1
-1,1.015,0.99,-1
-1,-1.005,0.958,1
-1,0.968,-0.98,1
-1,-1.049,-1.027,-1
-1,0.982,1.022,-1
-1,-0.998,1.037,1
-1,1.02,-0.987,1
-1,-1.049,-1.047,-1
-1,0.973,0.977,-1
-1,-1.05,1.019,1
-1,0.965,-0.985,1
-1,-1.022,-1.007,-1
-1,0.997,1.038,-1
-1,-1.007,0.987,1
-1,0.959,-0.987,1
-1,-1.001,-0.969,-1
-1,1.038,0.992,-1
-1,-1.042,1.01,1
-1,0.971,-0.992,1
-1,-0.996,-0.962,-1
-1,0.996,1.04,-1
-1,-1.001,0.993,1
-1,0.98,-1.03,1
-1,-1.002,-0.983,-1
-1,0.986,1.033,-1
-1,-1.015,0.976,1
-1,1.035,-1.012,1
-1,-0.997,-1.021,-1
-1,0.974,0.998,-1
-1,-1.027,1.009,1
-1,1.007,-0.984,1
-1,-1.006,-0.995,-1
-1,0.968,0.976,-1
-1,-1.039,0.975,1
-1,1.005,-1.049,1
-1,-1.001,-0.954,-1
-1,1.034,0.965,-1
-1,-0.986,0.992,1
-1,1.025,-1.037,1
-1,-1.008,-0.954,-1
-1,0.998,1.022,-1
-1,-1.024,0.956,1
-1,1.023,-1.021,1
-1,-1.046,-1.045,-1
-1,0.976,0.962,-1
-1,-0.975,1.043,1
-1,1.015,-1.014,1
-1,-1.014,-1.009,-1
-1,0.964,1.044,-1
-1,-0.994,1.002,1
-1,0.986,-1.012,1
-1,-0.968,-0.995,-1
-1,0.965,0.981,-1
-1,-1.02,0.991,1
-1,0.975,-1.039,1
-1,-1.013,-0.964,-1
-1,1.04,1,-1
-1,-0.988,0.984,1
-1,1.043,-0.997,1
-1,-1.034,-0.998,-1
-1,0.958,1.012,-1
-1,-1.017,1.004,1
-1,0.953,-1.016,1
-1,-1.047,-0.994,-1
-1,0.998,0.974,-1
-1,-1.033,0.963,1
-1,0.959,-1.022,1
-1,-1.05,-0.97,-1
-1,0.968,1.008,-1
-1,-1,1.005,1
-1,1.011,-0.986,1
-1,-1.047,-0.974,-1
-1,0.993,0.959,-1
-1,-1.048,1.011,1
-1,1.039,-1.002,1
-1,-0.968,-0.997,-1
-1,1.024,0.97,-1
-1,-1.048,0.973,1
-1,0.981,-0.981,1
-1,-0.972,-0.991,-1
-1,0.958,0.969,-1
-1,-0.979,0.953,1
-1,0.995,-0.969,1
-1,-1.046,-0.958,-1
-1,1.035,0.963,-1
-1,-0.952,1.039,1
-1,0.972,-1.012,1
-1,-1.013,-1.04,-1
-1,1.011,0.984,-1
-1,-1.042,1.011,1
-1,1.009,-0.957,1
-1,-1.035,-0.981,-1
-1,0.987,1.019,-1
-1,-0.992,0.95,1
-1,1.021,-0.986,1
-1,-1.033,-1.035,-1
-1,1.005,0.965,-1
-1,-1.02,0.989,1
-1,0.962,-0.962,1
-1,-0.968,-0.996,-1
-1,1.035,0.96,-1
-1,-0.966,1.024,1
-1,1.03,-1.035,1
-1,-0.999,-1.009,-1
-1,0.965,1.029,-1
-1,-1.04,1.048,1
-1,1.023,-0.962,1
-1,-0.973,-1.018,-1
-1,1.006,1.039,-1
-1,-1.037,0.958,1
-1,0.991,-0.96,1
-1,-1.027,-0.987,-1
-1,0.978,1.034,-1
-1,-0.972,0.95,1
-1,1.021,-0.965,1
-1,-0.976,-0.979,-1
-1,0.983,1.017,-1
-1,-0.997,1.045,1
-1,1.018,-1.025,1
-1,-0.974,-1.021,-1
-1,1,1.048,-1
-1,-1.041,1.043,1
-1,1.036,-0.97,1
-1,-1.034,-1.001,-1
-1,1.017,0.978,-1
-1,-0.971,1.014,1
-1,0.971,-1.045,1
-1,-1.024,-1.034,-1
-1,0.966,0.976,-1
-1,-0.984,1.037,1
-1,1.031,-0.986,1
-1,-1.01,-0.964,-1
-1,0.971,1.012,-1
-1,-1.029,1.014,1
-1,0.959,-1.035,1
-1,-1.048,-0.977,-1
-1,0.974,0.991,-1
-1,-1.005,1.012,1
-1,0.973,-1.019,1
-1,-1.044,-0.982,-1
-1,0.968,0.952,-1
-1,-1.043,0.957,1
-1,1.031,-1.038,1
-1,-1.014,-1.02,-1
-1,0.964,0.959,-1
-1,-0.966,1.006,1
-1,1.04,-0.957,1
-1,-0.954,-0.998,-1
-1,1.004,0.995,-1
-1,-1.042,0.998,1
-1,1.041,-1.038,1
-1,-1.019,-1.036,-1
-1,0.989,1.008,-1
-1,-1.028,0.954,1
-1,1.045,-0.998,1
-1,-0.981,-0.971,-1
-1,0.988,0.973,-1
-1,-1.032,1.016,1
-1,1.009,-0.952,1
-1,-0.964,-0.954,-1
-1,1.012,0.983,-1
-1,-0.992,0.972,1
-1,0.996,-0.958,1
-1,-1.013,-1.025,-1
-1,0.997,1.008,-1
-1,-1.048,0.957,1
-1,1.048,-1.02,1
-1,-0.958,-1.05,-1
-1,1.028,1.049,-1
-1,-0.998,0.998,1
-1,1.032,-1.01,1
-1,-1.035,-0.975,-1
-1,1.012,1.017,-1
-1,-1.014,1.047,1
-1,0.968,-0.953,1
-1,-1.022,-0.999,-1
-1,0.966,0.98,-1
-1,-1.001,0.975,1
-1,1.008,-1.021,1
-1,-1.03,-1.01,-1
-1,1.01,0.997,-1
-1,-0.988,1.005,1
-1,1.025,-0.958,1
-1,-0.989,-0.996,-1
-1,1.048,0.996,-1
-1,-1.036,0.996,1
-1,1.038,-0.981,1
-1,-1.012,-0.987,-1
-1,1.025,0.965,-1
-1,-1.029,1.025,1
-1,0.965,-1.022,1
-1,-1.016,-0.98,-1
-1,0.955,1.014,-1
-1,-0.993,1.012,1
-1,1.011,-1.026,1
-1,-1.001,-0.981,-1
-1,0.98,0.973,-1
-1,-1,0.983,1
-1,0.975,-1.04,1
-1,-1.013,-1.014,-1
-1,0.987,1.028,-1
-1,-0.957,0.986,1
-1,0.964,-0.986,1
-1,-0.959,-1.001,-1
-1,0.985,0.955,-1
-1,-1.013,0.954,1
-1,0.987,-1.027,1
-1,-0.986,-0.98,-1
-1,0.958,1.018,-1
-1,-0.969,1.035,1
-1,1.002,-0.977,1
-1,-0.998,-0.956,-1
-1,1.026,0.976,-1
-1,-0.954,1.022,1
-1,0.999,-1.01,1
-1,-0.976,-1.031,-1
-1,0.993,0.961,-1
-1,-1.009,1.039,1
-1,0.969,-0.985,1
-1,-1.045,-0.965,-1
-1,0.966,1,-1
-1,-1.035,0.959,1
-1,1.014,-0.984,1
-1,-0.957,-0.976,-1
-1,0.959,0.95,-1
-1,-0.955,1.023,1
-1,1.039,-0.989,1
-1,-0.978,-0.982,-1
-1,1.008,0.981,-1
-1,-0.982,0.976,1
-1,0.96,-1.028,1
-1,-0.976,-0.971,-1
-1,0.96,1.002,-1
-1,-0.968,1.041,1
-1,1.045,-0.986,1
-1,-0.976,-0.986,-1
-1,0.952,1.005,-1
-1,-0.99,1.024,1
-1,1.022,-1.029,1
-1,-1.028,-1.003,-1
-1,1.027,1.039,-1
-1,-1.045,1.045,1
-1,1.044,-1,1
-1,-1.007,-0.996,-1
-1,1.031,0.962,-1
-1,-0.978,0.989,1
-1,0.978,-1.038,1
-1,-0.988,-0.983,-1
-1,0.958,0.965,-1
-1,-1.042,0.973,1
-1,1.009,-1.016,1
-1,-1.046,-0.964,-1
-1,0.969,1.008,-1
-1,-1.005,0.956,1
-1,1.016,-1.05,1
-1,-0.983,-0.958,-1
-1,1.037,0.982,-1
-1,-0.994,1.024,1
-1,0.997,-1.029,1
-1,-0.967,-1.028,-1
-1,0.981,1.026,-1
-1,-0.967,0.998,1
-1,0.973,-0.968,1
-1,-1.032,-0.974,-1
-1,0.97,0.961,-1
-1,-0.968,1.006,1
-1,1.04,-1.025,1
-1,-1.026,-0.964,-1
-1,1.027,1.019,-1
-1,-1.007,0.984,1
-1,1.027,-0.982,1
-1,-0.982,-0.959,-1
-1,1.046,1.033,-1
-1,-1.022,0.977,1
-1,0.976,-0.979,1
-1,-0.953,-1.038,-1
-1,0.953,0.977,-1
-1,-1.042,0.995,1
-1,0.958,-0.965,1
-1,-1.012,-1.013,-1
-1,0.993,0.963,-1
-1,-1.049,1,1
-1,0.978,-1.039,1
-1,-1,-1.001,-1
-1,1.042,1.004,-1
-1,-0.981,1.031,1
-1,1.015,-0.983,1
-1,-1.037,-0.957,-1
-1,0.984,1.022,-1
-1,-0.978,0.98,1
-1,0.951,-1.008,1
-1,-0.973,-0.973,-1
-1,1.02,0.952,-1
-1,-0.986,1.031,1
-1,1.04,-1.027,1
-1,-1.013,-1.027,-1
-1,1.029,1.045,-1
-1,-0.981,0.977,1
-1,0.992,-1.04,1
-1,-0.968,-0.992,-1
-1,0.976,1.037,-1
-1,-0.98,0.978,1
-1,1.001,-0.992,1
-1,-1.037,-0.99,-1
-1,1.033,1.036,-1
-1,-1.008,0.96,1
-1,1.022,-1.022,1
-1,-1.016,-1.009,-1
-1,0.968,0.953,-1
-1,-0.983,1.015,1
-1,0.988,-0.969,1
-1,-0.993,-1,-1
-1,0.964,1.048,-1
-1,-0.992,1.011,1
-1,1.013,-0.994,1
-1,-1.043,-0.972,-1
-1,1.039,0.985,-1
-1,-0.985,1.025,1
-1,1.036,-0.964,1
-1,-1.017,-0.99,-1
-1,0.98,0.998,-1
-1,-1.022,1.042,1
-1,0.983,-1.01,1
-1,-0.984,-1.015,-1
-1,0.96,1.049,-1
-1,-1.013,1.042,1
-1,1.032,-1.022,1
-1,-0.998,-0.981,-1
-1,0.994,1.044,-1
-1,-1.042,1.002,1
-1,0.997,-1.018,1
-1,-1.015,-1.042,-1
-1,1.014,1.047,-1
-1,-1.007,0.999,1
-1,0.965,-1.009,1
-1,-0.961,-1.05,-1
-1,0.962,0.998,-1
-1,-1.027,1.001,1
-1,1.024,-1.017,1
-1,-0.959,-1.05,-1
-1,1.004,1.04,-1
-1,-0.953,0.969,1
-1,1.03,-0.972,1
-1,-1.019,-1.006,-1
-1,0.99,1.037,-1
-1,-0.951,0.975,1
-1,1.033,-1.012,1
-1,-0.958,-0.957,-1
-1,1.002,0.961,-1
-1,-0.99,0.984,1
-1,0.99,-0.953,1
-1,-0.965,-1.021,-1
-1,0.99,0.955,-1
-1,-0.959,1.042,1
-1,0.96,-1.001,1
-1,-0.972,-0.971,-1
-1,1.021,1.027,-1
-1,-0.977,1.043,1
-1,0.97,-0.953,1
-1,-1.024,-0.974,-1
-1,1.04,1.032,-1
-1,-0.972,1.009,1
-1,0.968,-0.961,1
-1,-0.991,-1.001,-1
-1,0.974,1.022,-1
-1,-0.97,0.958,1
-1,1.017,-1.042,1
-1,-0.973,-1.047,-1
-1,1.02,0.957,-1
-1,-0.954,1.024,1
-1,0.972,-1.039,1
-1,-1.031,-0.989,-1
-1,1.006,1.04,-1
-1,-0.987,1.033,1
-1,0.966,-1.018,1
-1,-0.998,-1.009,-1
-1,1.004,0.963,-1
-1,-0.988,1.046,1
-1,1.01,-1.035,1
-1,-1.046,-0.951,-1
-1,0.986,1.03,-1
-1,-0.952,0.982,1
-1,1.037,-0.966,1
-1,-1.01,-1.033,-1
-1,0.956,1.02,-1
-1,-1.009,1.032,1
-1,0.999,-1.027,1
-1,-0.992,-1.045,-1
-1,0.971,1.045,-1
-1,-0.954,0.966,1
-1,1.028,-0.972,1
-1,-0.971,-0.992,-1
-1,1.027,1,-1
-1,-1.043,0.979,1
-1,1.031,-0.955,1
-1,-0.972,-0.974,-1
-1,1.003,1.049,-1
-1,-0.966,1.015,1
-1,1.043,-1.042,1
-1,-0.978,-1.007,-1
-1,0.979,0.964,-1
-1,-0.982,1.005,1
-1,1.041,-0.977,1
-1,-1.028,-1.002,-1
-1,1.001,1.036,-1
-1,-1.006,0.996,1
-1,1.027,-1.033,1
-1,-1.021,-1.034,-1
-1,1.024,1.041,-1
-1,-0.981,0.962,1
-1,0.996,-0.957,1
-1,-0.959,-1.035,-1
-1,0.999,1.007,-1
-1,-1.01,1.002,1
-1,0.986,-0.999,1
-1,-0.963,-1.024,-1
-1,1.012,1.005,-1
-1,-0.967,1.044,1
-1,1.03,-0.953,1
-1,-0.985,-0.985,-1
-1,0.963,1.011,-1
-1,-0.972,1.028,1
-1,1.028,-1.01,1
-1,-1.039,-1.003,-1
-1,0.995,1.02,-1
-1,-0.975,1.039,1
-1,1,-1.001,1
-1,-1.017,-0.985,-1
-1,0.964,1.032,-1
-1,-1.043,0.982,1
-1,1.046,-0.983,1
-1,-1.028,-0.968,-1
-1,0.96,0.991,-1
-1,-1.019,1.037,1
-1,0.955,-0.971,1
-1,-1.029,-1.012,-1
-1,1.001,0.997,-1
-1,-1.042,0.996,1
-1,1.026,-0.991,1
-1,-0.961,-1.028,-1
-1,1.016,1.036,-1
-1,-0.995,0.978,1
-1,0.964,-0.99,1
-1,-0.997,-0.973,-1
-1,0.998,0.953,-1
-1,-0.989,0.981,1
-1,1.032,-0.995,1
-1,-0.953,-1.044,-1
-1,1.002,0.971,-1
-1,-0.954,1.031,1
-1,0.971,-0.995,1
-1,-1.003,-1.026,-1
-1,0.968,0.985,-1
-1,-0.974,1.024,1
-1,1.009,-0.952,1
-1,-0.976,-0.997,-1
-1,0.972,0.985,-1
-1,-1.007,1.038,1
-1,1.003,-1.018,1
-1,-1.003,-0.97,-1
-1,0.976,1.028,-1
-1,-1,0.951,1
-1,1.011,-0.951,1
-1,-0.995,-0.987,-1
-1,0.966,1.023,-1
-1,-0.989,0.995,1
-1,1.023,-0.976,1
-1,-1,-0.997,-1
-1,1.031,1.037,-1
-1,-0.951,0.96,1
-1,0.993,-0.985,1
-1,-0.978,-1.021,-1
-1,1.031,0.962,-1
-1,-0.974,1.031,1
-1,0.997,-0.96,1
-1,-0.979,-1.045,-1
-1,1.022,0.982,-1
-1,-0.961,0.97,1
-1,1.015,-1.019,1
-1,-0.992,-0.957,-1
-1,0.956,1.028,-1
-1,-1.002,0.956,1
-1,1.021,-0.984,1
-1,-0.954,-0.953,-1
-1,0.97,1.044,-1
-1,-1.021,1.038,1
-1,0.959,-0.966,1
-1,-0.981,-0.972,-1
-1,0.967,0.965,-1
-1,-1.024,1.034,1
-1,1.018,-1.044,1
-1,-1.022,-0.953,-1
-1,0.968,1.04,-1
-1,-0.951,1.035,1
-1,1.036,-0.951,1
-1,-1.03,-1.04,-1
-1,1.021,0.963,-1
-1,-1.035,1.035,1
-1,0.968,-0.97,1
-1,-1.019,-0.983,-1
-1,1.037,0.994,-1
-1,-0.964,0.957,1
-1,1.01,-1.023,1
-1,-0.976,-1.019,-1
-1,1.002,1.021,-1
-1,-0.982,1.043,1
-1,1.035,-1.013,1
-1,-1.039,-1.046,-1
-1,1.027,0.956,-1
-1,-0.982,0.972,1
-1,0.963,-1.05,1
-1,-1.008,-1.013,-1
-1,0.988,1.038,-1
-1,-0.995,1.039,1
-1,0.997,-0.969,1
-1,-0.957,-0.966,-1
-1,1.037,1.011,-1
-1,-0.957,0.967,1
-1,0.951,-0.968,1
-1,-1.003,-0.985,-1
-1,1.003,0.954,-1
-1,-0.966,1.045,1
-1,0.975,-1.029,1
-1,-0.986,-0.969,-1
-1,1.022,0.956,-1
-1,-0.994,0.993,1
-1,1.043,-0.97,1
-1,-0.97,-0.982,-1
-1,0.961,0.963,-1
-1,-0.982,1.001,1
-1,0.966,-0.971,1
-1,-0.982,-1.01,-1
-1,0.981,0.983,-1
-1,-0.971,1.013,1
-1,1.009,-0.997,1
-1,-1.014,-0.955,-1
-1,1.015,1.024,-1
-1,-1.03,0.985,1
-1,1.03,-0.974,1
-1,-0.995,-1.025,-1
-1,1.021,0.958,-1
-1,-0.991,1.006,1
-1,0.952,-1.018,1
-1,-1.045,-1.01,-1
-1,1.025,1.012,-1
-1,-0.965,1.012,1
-1,1.03,-1.014,1
-1,-0.953,-1.048,-1
-1,0.958,1.03,-1
-1,-1.01,1.026,1
-1,1.008,-0.957,1
-1,-1.01,-1.004,-1
-1,1.024,1.023,-1
-1,-0.953,1.03,1
-1,0.985,-0.978,1
-1,-1.05,-1.043,-1
-1,1.005,1.016,-1
-1,-1.009,1.038,1
-1,1.031,-0.982,1
-1,-1.035,-0.954,-1
-1,0.975,0.959,-1
-1,-1.038,0.986,1
-1,1.005,-0.988,1
-1,-1.007,-1.008,-1
-1,0.971,0.972,-1
-1,-1.038,0.998,1
-1,0.968,-0.982,1
-1,-1.033,-1.036,-1
-1,1,1.04,-1
-1,-1.015,1.009,1
-1,1.019,-0.955,1
-1,-1.047,-1.01,-1
-1,1.029,1.049,-1
-1,-1.045,1.041,1
-1,1.011,-0.969,1
-1,-0.998,-0.997,-1
-1,0.983,0.979,-1
-1,-0.963,0.992,1
-1,1.003,-0.967,1
-1,-1.03,-1.036,-1
-1,0.968,0.994,-1
-1,-0.987,0.979,1
-1,1.002,-0.986,1
-1,-0.981,-0.98,-1
-1,0.955,0.997,-1
-1,-0.956,1.037,1
-1,0.976,-0.974,1
-1,-1.027,-1.01,-1
-1,1.029,1.04,-1
-1,-0.962,0.96,1
-1,1.021,-1.005,1
-1,-1.029,-0.98,-1
